a,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
public_lib_8.shp.csv,65,701,이천 어울림 도서관,대구,남구,공공(일반),지자체,직영,2018,42431,대구광역시 남구 이천로 124 (이천동),이천 어울림 도서관,http://lib.nam.daegu.kr/main.do,053-664-3573,,대구광역시 남구 이천로 124 (이천동)이천 어울림 도서관,128.5988137,35.85239063,정좌표
public_lib_8.shp.csv,66,701,이천시립도서관,경기,이천시,공공(일반),지자체,직영,1997,17354,경기도 이천시 설봉로81번길 50 (창전동),50 (이천시립도서관),http://www.icheonlib.go.kr,031-644-4351,031-631-2419,경기도 이천시 설봉로81번길 50 (창전동)50 (이천시립도서관),127.4369203,37.2867796,인근좌표
public_lib_8.shp.csv,67,701,이천시립마장도서관,경기,이천시,공공(일반),지자체,직영,2018,17387,경기도 이천시 마장면 마장로 11,마장도서관,http://icheonlib.go.kr,031-645-3440,,경기도 이천시 마장면 마장로 11마장도서관,127.3541381,37.25392926,정좌표
public_lib_8.shp.csv,68,701,이천시립효양도서관,경기,이천시,공공(일반),지자체,직영,2014,467863,경기도 이천시 경충대로2250번길,35 (이천시립효양도서관),http://www.icheonlib.go.kr/,031-644-4391,031-636-8078,경기도 이천시 경충대로2250번길35 (이천시립효양도서관),127.4779379,37.26158099,정좌표
public_lib_8.shp.csv,69,701,이천시청미도서관,경기,이천시,공공(일반),지자체,직영,2002,17421,경기도 이천시 장호원읍 서동대로8829번길 53-6,장호원리 371,http://www.icheonlib.go.kr,031-644-4371,031-643-0822,경기도 이천시 장호원읍 서동대로8829번길 53-6장호원리 371,127.6152076,37.1169425,정좌표
public_lib_8.shp.csv,70,701,익산시립도서관 마동분관,전북,익산시,공공(일반),지자체,직영,1994,570962,전라북도 익산시 선화1로,99 (익산시립도서관),http://lib.iksan.go.kr,063-859-3471,063-859-3479,전라북도 익산시 선화1로99 (익산시립도서관),126.9692894,35.94069006,정좌표
public_lib_8.shp.csv,71,701,익산시립도서관(영등도서관),전북,익산시,공공(일반),지자체,직영,2003,570982,전라북도 익산시 궁동로,57 (익산시립영등도서관),http://lib.iksan.go.kr/,063-859-4665,063-831-1462,전라북도 익산시 궁동로57 (익산시립영등도서관),126.9777438,35.96291527,정좌표
public_lib_8.shp.csv,72,701,익산시립모현도서관,전북,익산시,공공(일반),지자체,직영,2011,54658,전라북도 익산시 선화로6길 7 모현동1가,모현도서관,http://lib.iksan.go.kr,063-859-3731,063-859-3729,전라북도 익산시 선화로6길 7 모현동1가모현도서관,126.9358907,35.94947475,정좌표
public_lib_8.shp.csv,73,701,익산시립부송도서관,전북,익산시,공공(일반),지자체,직영,2012,570972,전북 익산시 부송동,284-61,http://lib.iksan.go.kr/,063-859-3717~8,063-859-3720,전북 익산시 부송동284-61,126.9934772,35.96370574,정좌표
public_lib_8.shp.csv,74,701,익산시립황등도서관,전북,익산시,공공(일반),지자체,직영,2016,54533,전라북도 익산시 황등면 황등8길 7,익산시립황등도서관,http://lib.iksan.go.kr,063-859-3723,063-859-3189,전라북도 익산시 황등면 황등8길 7익산시립황등도서관,126.9433868,36.0045853,정좌표
public_lib_8.shp.csv,75,701,인제교육도서관,강원,인제군,공공(일반),교육청,직영,1989,252806,강원도 인제군 인제로193번길,15-1 (인제교육도서관),http://lib.gwe.go.kr/injelib,033-460-1077,033-460-1078,강원도 인제군 인제로193번길15-1 (인제교육도서관),128.1706076,38.07014564,정좌표
public_lib_8.shp.csv,76,701,인천광역시 송도국제기구도서관,인천,연수구,공공(일반),지자체,직영,2015,406840,인천광역시 연수구,아트센터대로 175,http://www.michuhollib.go.kr,032-851-6650,032-440-8870,인천광역시 연수구아트센터대로 175,126.6337952,37.3957476,정좌표
public_lib_8.shp.csv,77,701,인천광역시 영종하늘도서관,인천,중구,공공(일반),지자체,직영,2015,400833,인천광역시 중구 하늘중앙로 132,영종하늘도서관,http://www.michuhollib.go.kr/hanul,032-746-9137,032-746-9146,인천광역시 중구 하늘중앙로 132영종하늘도서관,126.5637809,37.49473461,정좌표
public_lib_8.shp.csv,78,701,인천광역시 율목도서관,인천,중구,공공(일반),지자체,위탁,2011,400130,인천 중구 답동로 24번길 17,율목도서관,http://www.ymlib.or.kr,032-770-3800,032-761-3500,인천 중구 답동로 24번길 17율목도서관,126.6328061,37.46920937,정좌표
public_lib_8.shp.csv,79,701,인천광역시 청라국제도서관,인천,서구,공공(일반),지자체,직영,2015,22733,인천광역시 서구 담지로 24,인천광역시청라국제도서관,http://www.michuhollib.go.kr,032-562-6823,032-562-6827,인천광역시 서구 담지로 24인천광역시청라국제도서관,126.6603209,37.53205583,정좌표
public_lib_8.shp.csv,80,701,인천광역시 청라호수도서관,인천,서구,공공(일반),지자체,직영,2015,22759,인천광역시 서구 크리스탈로 59 경서동,인천광역시청라호수도서관,http://www.michuhollib.go.kr/hosu,032-563-8125,032-440-8870,인천광역시 서구 크리스탈로 59 경서동인천광역시청라호수도서관,126.6362981,37.53061502,정좌표
public_lib_8.shp.csv,81,701,인천광역시교육청계양도서관,인천,계양구,공공(일반),교육청,직영,2004,21030,인천광역시 계양구 계양산로134번길 18 계산동 907-4,18,https://lib.ice.go.kr/gyeyang,032-540-4400,032-540-4459,인천광역시 계양구 계양산로134번길 18 계산동 907-418,126.7301095,37.54600196,정좌표
public_lib_8.shp.csv,82,701,인천광역시교육청부평도서관,인천,부평구,공공(일반),교육청,직영,1982,21375,인천광역시 부평구 경원대로 1191 십정동,1191 부평도서관,https://lib.ice.go.kr/bupyeong/,032-510-7300,032-510-7349,인천광역시 부평구 경원대로 1191 십정동1191 부평도서관,126.7043094,37.4847999,정좌표
public_lib_8.shp.csv,83,701,인천광역시교육청북구도서관,인천,부평구,공공(일반),교육청,직영,1991,21354,인천광역시 부평구 신트리로 21 부평동,인천광역시교육청북구도서관,https://lib.ice.go.kr/bukgu,032-363-5000,032-363-5010,인천광역시 부평구 신트리로 21 부평동인천광역시교육청북구도서관,126.7230956,37.50661465,정좌표
public_lib_8.shp.csv,84,701,인천광역시교육청서구도서관,인천,서구,공공(일반),교육청,직영,1991,22816,인천광역시 서구 건지로334번길 45 가좌동,45 인천광역시서구도서관,https://lib.ice.go.kr/seogu,032-585-7100,032-578-0863,인천광역시 서구 건지로334번길 45 가좌동45 인천광역시서구도서관,126.6793075,37.49428109,정좌표
public_lib_8.shp.csv,85,701,인천광역시교육청연수도서관,인천,연수구,공공(일반),교육청,직영,2004,21933,인천광역시 연수구 함박뫼로152번길 96 연수동,96인천광역시연수도서관,https://lib.ice.go.kr/yeonsu,032-899-7500,032-899-7544,인천광역시 연수구 함박뫼로152번길 96 연수동96인천광역시연수도서관,126.6853252,37.41791535,정좌표
public_lib_8.shp.csv,86,701,인천광역시교육청주안도서관,인천,미추홀구,공공(일반),교육청,직영,1990,402859,인천광역시 남구 구월남로,27 주안도서관,https://lib.ice.go.kr/juan,032-450-9100,032-437-5309,인천광역시 남구 구월남로27 주안도서관,126.6928788,37.4554995,정좌표
public_lib_8.shp.csv,87,701,인천광역시교육청중앙도서관,인천,남동구,공공(일반),교육청,직영,1983,21554,인천광역시 남동구 정각로 9 구월동,인천광역시교육청중앙도서관,http://lib.ice.go.kr/jungang,032-627-8400,032-627-8394,인천광역시 남동구 정각로 9 구월동인천광역시교육청중앙도서관,126.702214,37.45600455,정좌표
public_lib_8.shp.csv,88,701,인천광역시교육청화도진도서관,인천,동구,공공(일반),교육청,직영,1988,22511,인천광역시 동구 화도진로 122 화수동,화도진도서관,https://lib.ice.go.kr/hwadojin,032-760-4121,032-761-0634,인천광역시 동구 화도진로 122 화수동화도진도서관,126.6283481,37.48183593,정좌표
public_lib_8.shp.csv,89,701,인천광역시립수봉도서관,인천,미추홀구,공공(일반),지자체,위탁,2009,22165,인천광역시 미추홀구 경인로 218 (도화동),경인로 218(도화동 597-126번지) 수봉도서관,http://www.imla.kr/sb,032-870-9100,032-870-9101,인천광역시 미추홀구 경인로 218 (도화동)경인로 218(도화동 597-126번지) 수봉도서관,126.666845,37.46269527,정좌표
public_lib_8.shp.csv,90,701,인천광역시립영종도서관,인천,중구,공공(일반),지자체,위탁,2009,22366,인천광역시 중구 영종대로 85 (운서동),인천광역시영종도서관,http://www.imla.kr/yj/,032-745-6000,032-745-6090,인천광역시 중구 영종대로 85 (운서동)인천광역시영종도서관,126.4886676,37.49561496,정좌표
public_lib_8.shp.csv,91,701,인천광역시마전도서관,인천,서구,공공(일반),지자체,직영,2019,22637,인천광역시 서구 원당대로 563 마전동,마전도서관,http://www.michuhollib.go.kr,032-590-2800,032-440-8870,인천광역시 서구 원당대로 563 마전동마전도서관,126.6634433,37.59419996,정좌표
public_lib_8.shp.csv,92,701,인천광역시미추홀도서관,인천,남동구,공공(일반),지자체,직영,1922,21588,인천광역시 남동구 인주대로776번길 53 (구월동),인천광역시미추홀도서관,http://www.michuhollib.go.kr,032-462-3900,032-440-8870,인천광역시 남동구 인주대로776번길 53 (구월동)인천광역시미추홀도서관,126.7248702,37.44704716,정좌표
public_lib_8.shp.csv,93,701,임실군립도서관,전북,임실군,공공(일반),지자체,직영,2002,55953,전라북도 임실군 오수면 충효로 2050,충효로 2050,https://blog.naver.com/imsillib,063-640-2931,063-640-2939,전라북도 임실군 오수면 충효로 2050충효로 2050,127.3294904,35.54164973,정좌표
public_lib_8.shp.csv,94,701,임피채만식도서관,전북,군산시,공공(일반),지자체,직영,1997,573933,전라북도 군산시 임피향교길,39 (임피채만식도서관),http://lib.gunsan.go.kr/,063-454-5655,063-453-3311,전라북도 군산시 임피향교길39 (임피채만식도서관),126.8484171,35.98754386,정좌표
public_lib_8.shp.csv,95,701,자양도서관,대전,동구,공공(일반),지자체,직영,2009,34645,대전광역시 동구 백룡로 16 (자양동),60-1 자양도서관,http://www.donggu.go.kr/home/jumin_011111.do,042-259-7422,042-224-6185,대전광역시 동구 백룡로 16 (자양동)60-1 자양도서관,127.4486388,36.33546569,정좌표
public_lib_8.shp.csv,96,701,자양제4동도서관,서울,광진구,공공(일반),지자체,위탁,2008,5084,서울특별시 광진구 뚝섬로26길 58 (자양동),뚝섬로26길 58(자양동),http://www.gwangjinlib.seoul.kr,02-465-0737,02-465-0739,서울특별시 광진구 뚝섬로26길 58 (자양동)뚝섬로26길 58(자양동),127.0662596,37.5341003,정좌표
public_lib_8.shp.csv,97,701,자양한강도서관,서울,광진구,공공(일반),지자체,위탁,2020,5110,서울특별시 광진구 뚝섬로52길 66 자양동,자양한강도서관,https://www.gwangjinlib.seoul.kr/jyriver/index.do,02-456-0048,02-456-0062,서울특별시 광진구 뚝섬로52길 66 자양동자양한강도서관,127.077668,37.52921457,정좌표
public_lib_8.shp.csv,98,701,작전도서관,인천,계양구,공공(일반),지자체,위탁,2013,21080,인천광역시 계양구 오조산로21번길 4 작전동,작전도서관,http://www.gygl.go.kr,032-555-9734,032-555-9736,인천광역시 계양구 오조산로21번길 4 작전동작전도서관,126.7377301,37.53300902,정좌표
public_lib_8.shp.csv,99,701,잠원도서관,서울,서초구,공공(일반),지자체,위탁,2017,6523,서울특별시 서초구 나루터로 38 (잠원동),3층 잠원도서관,http://spublic.seocholib.or.kr,02-3477-8655,02-3477-8656,서울특별시 서초구 나루터로 38 (잠원동)3층 잠원도서관,127.0139817,37.51496828,정좌표
public_lib_8.shp.csv,100,701,장덕도서관,광주,광산구,공공(일반),지자체,직영,2014,62226,광주광역시 광산구 풍영로 179 장덕동,광주광역시 광산구 풍영로 179 장덕동 장덕도서관,http://lib.gwangsan.go.kr/,062-960-3989,062-960-3969,광주광역시 광산구 풍영로 179 장덕동광주광역시 광산구 풍영로 179 장덕동 장덕도서관,126.8133474,35.1875719,정좌표
public_lib_9.shp.csv,1,801,장성공공도서관,전남,장성군,공공(일반),교육청,직영,1970,57220,전라남도 장성군 장성읍 청운7길 22,장성공공도서관,http://jslib.jne.go.kr,061-399-1671,061-392-8845,전라남도 장성군 장성읍 청운7길 22장성공공도서관,126.7845818,35.30452392,정좌표
public_lib_9.shp.csv,2,801,장성군립북이도서관,전남,장성군,공공(일반),지자체,직영,2014,515843,전라남도 장성군 북이면,백양로 13,http://www.jsah.net,061-390-8531,061-390-8536,전라남도 장성군 북이면백양로 13,126.8104895,35.42974257,정좌표
public_lib_9.shp.csv,3,801,장성군립삼계도서관,전남,장성군,공공(일반),지자체,직영,2014,515873,전라남도 장성군,삼계면 영장로 1585 장성군립삼계도서관,http://www.jsah.net,061-395-4100,061-390-7852,전라남도 장성군삼계면 영장로 1585 장성군립삼계도서관,126.6615088,35.25779999,정좌표
public_lib_9.shp.csv,4,801,장성군립중앙도서관,전남,장성군,공공(일반),지자체,직영,2005,57222,전라남도 장성군 장성읍 문화로,110 (장성군문화시설사업소),http://www.jsah.net,061-393-7900,061-393-8765,전라남도 장성군 장성읍 문화로110 (장성군문화시설사업소),126.7679091,35.30229285,정좌표
public_lib_9.shp.csv,5,801,장수군립도서관,전북,장수군,공공(일반),지자체,직영,1995,597840,전북 장수군 장계면,장계7길 15,무,063-351-1614,063-351-1614,전북 장수군 장계면장계7길 15,127.5820205,35.73398061,정좌표
public_lib_9.shp.csv,6,801,장안구민 햇살도서관 (2014폐관),경기,수원시,공공(일반),지자체,위탁,2006,440715,경기도 수원시 장안구 조원동 ,888 장안구민회관 4층,http://jccc.suwonlib.go.kr,031-240-3060,031-240-3019/3029,경기도 수원시 장안구 조원동 888 장안구민회관 4층,127.010066,37.3037469,정좌표
public_lib_9.shp.csv,7,801,장위행복누림도서관,서울,성북구,공공(일반),지자체,위탁,2019,2755,서울특별시 성북구 장위로21다길 53 장위동,장위행복누림복합센터 2층,https://www.sblib.seoul.kr/jwlib,02-6954-7955,,서울특별시 성북구 장위로21다길 53 장위동장위행복누림복합센터 2층,127.0458368,37.61589295,정좌표
public_lib_9.shp.csv,8,801,장유도서관,경남,김해시,공공(일반),지자체,직영,2002,51004,경상남도 김해시 대청로176번길 7 (대청동),(장유도서관),http://lib.gimhae.go.kr,055-330-7461,055-330-6783,경상남도 김해시 대청로176번길 7 (대청동)(장유도서관),128.7970316,35.19135366,정좌표
public_lib_9.shp.csv,9,801,장흥공공도서관,전남,장흥군,공공(일반),교육청,직영,1991,59323,전라남도 장흥군 장흥읍 중앙로2길 33,304-3,http://www.jhlib.jne.go.kr.,061-862-3555,061-863-3580,전라남도 장흥군 장흥읍 중앙로2길 33304-3,126.9094411,34.68057014,인근좌표
