aa,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
research_lib_5.shp.csv,37,500,일동제약주식회사 도서실,서울,서초구,전문,민간,-,2002,137072,서초구 양재1동 ,60번지,-,02-526-3132,"02-526-3081,3310",서초구 양재1동 60번지,127.0371175,37.47754009,정좌표
research_lib_5.shp.csv,38,500,일본국제교류기금 서울문화센터,서울,서대문구,전문,공공,-,0,150756,서울 용산구 한강대로 366,트윈시티남산 오피스동 2층,http://lib.jpf.or.kr,02-397-2860,02-397-2870,서울 용산구 한강대로 366트윈시티남산 오피스동 2층,126.972628,37.55063529,정좌표
research_lib_5.shp.csv,39,500,재외동포재단 자료실,서울,서초구,전문,공공,-,-,100021,서초구 서초2동 ,1376-1 외교센터 102호 ,http://research.korean.net/,02) 3415-0189,02) 3463-6266,서초구 서초2동 1376-1 외교센터 102호 ,127.0299376,37.48254535,정좌표
research_lib_5.shp.csv,40,500,전국경제인연합회,서울,영등포구,전문,민간,-,0,135701,영등포구 여의도동 ,28-1 전국경제인연합회 1층 기업정보자료실,-,02-3771-0240,02-3771-0144,영등포구 여의도동 28-1 전국경제인연합회 1층 기업정보자료실,126.9202315,37.52217901,정좌표
research_lib_5.shp.csv,41,500,전국은행연합회 금융정보팀,서울,중구,전문,민간,-,1978,4526,중구 명동1가 ,4-1 은행회관 9층,-,"02) 3705-5092,5317",02) 3705-5339,중구 명동1가 4-1 은행회관 9층,126.9855328,37.56493383,정좌표
research_lib_5.shp.csv,42,500,전문건설공제조합 도서실,서울,강남구,전문,민간,-,0,100380,강남구 논현2동 ,71-2 건설회관 20층,-,02) 3284-2158,02) 3449-8798,강남구 논현2동 71-2 건설회관 20층,127.0340967,37.51734197,정좌표
research_lib_5.shp.csv,43,500,정림건축종합건축사사무소 도서자료실,서울,중구,전문,민간,-,-,135081,서울특별시 중구 세종대로12길 12 남대문로4가,정림건축 도서자료실,http://www.junglim.com,02-708-8699,02-2039-6429,서울특별시 중구 세종대로12길 12 남대문로4가정림건축 도서자료실,126.9769218,37.56162722,정좌표
research_lib_5.shp.csv,44,500,제일병원의학도서실,서울,중구,전문,민간,-,0,137070,중구 묵정동 ,1-19 제일병원 행정지원과 희망관1층,-,02-2000-7000,02-2264-1490,중구 묵정동 1-19 제일병원 행정지원과 희망관1층,126.999137,37.56150313,정좌표
research_lib_5.shp.csv,45,500,㈜신성 자료실,서울,강남구,전문,민간,-,0,140739,강남구 역삼동 ,820-8,-,02) 563-0131,02) 561-3821,강남구 역삼동 820-8,127.0275505,37.49921286,정좌표
research_lib_5.shp.csv,46,500,㈜일건씨앤씨건축사사무소 자료실,서울,서초구,전문,민간,-,0,156757,서초구 서초동 ,1665-14 씨앤씨빌딩,-,02) 525-8171,02) 525-8038,서초구 서초동 1665-14 씨앤씨빌딩,127.01614,37.49164406,정좌표
research_lib_5.shp.csv,47,500,㈜제일기획 자료실,서울,용산구,전문,민간,-,1995,150736,용산구 한남2동 ,제일기획 i-spa,-,02) 3780-2219,02) 3780-3070,용산구 한남2동 제일기획 i-spa,126.9804724,37.53114116,인근좌표
research_lib_5.shp.csv,48,500,㈜중외제약 도서실,서울,동작구,전문,민간,-,0,138200,동작구 신대방1동 ,698 중외제약빌딩,-,02) 840-6654,02) 847-0010,동작구 신대방1동 698 중외제약빌딩,126.9044529,37.48556903,정좌표
research_lib_5.shp.csv,49,500,주택산업연구원 자료실,서울,영등포구,전문,민간,-,0,140190,영등포구 여의도동 ,45-11 주택건설회관 10층 주택산업연구원 홍보자료실,http://www.libportal.co.kr/KHI/,02-3215-7619,02-3215-7677,영등포구 여의도동 45-11 주택건설회관 10층 주택산업연구원 홍보자료실,126.9285829,37.52037511,정좌표
research_lib_5.shp.csv,50,500,㈜토문엔지니어링건축사무소 자료실,서울,송파구,전문,민간,-,-,110786,서울 송파구 문정동,289 가든파이브 웍스 D동 10층,-,02) 2018-8155,02) 515-5004,서울 송파구 문정동289 가든파이브 웍스 D동 10층,127.1215829,37.48538358,인근좌표
research_lib_5.shp.csv,51,500,주한독일문화원 도서실,서울,용산구,전문,민간,-,1968,100161,용산구 후암동 ,339-1,-,02) 2021-2800,,용산구 후암동 339-1,126.9827287,37.55074647,정좌표
research_lib_5.shp.csv,52,500,주한영국문화원 도서실,서울,종로구,전문,민간,-,-,100120,종로구 신문로1가 ,226 흥국생명빌딩 4층,-,02-3702-0600,02-3702-0660,종로구 신문로1가 226 흥국생명빌딩 4층,126.9722625,37.56971794,정좌표
research_lib_5.shp.csv,53,500,주한프랑스문화원 미디어도서관&정보센터,서울,중구,전문,공공,-,-,150740,중구 봉래동1가 ,10 우리빌딩 18층,http://www.institutfrancais-seoul.com,02) 317-8500,02) 773-4447,중구 봉래동1가 10 우리빌딩 18층,126.973768,37.55947213,정좌표
research_lib_5.shp.csv,54,500,중국복음선교회 애화도서관,서울,중구,전문,민간,-,0,150740,중구 정동 25번지 ,중국복음선교회 애화도서관,-,02-318-3957,02-773-6278,중구 정동 25번지 중국복음선교회 애화도서관,126.9692975,37.56758309,인근좌표
research_lib_5.shp.csv,55,500,중소기업연구원 자료실,서울,영등포구,전문,민간,-,1979,150718,영등포구 여의도동 ,중소기업중앙회 6층,-,02) 707-9873,02) 707-9894,영등포구 여의도동 중소기업중앙회 6층,126.937506,37.51924585,정좌표
research_lib_5.shp.csv,56,500,중소기업중앙회 자료정보실,서울,영등포구,전문,민간,-,-,100272,영등포구 여의도동 ,16-2 중소기업회관 3층,-,02-2124-3447,02) 354-6676,영등포구 여의도동 16-2 중소기업회관 3층,126.9226982,37.52817829,정좌표
research_lib_5.shp.csv,57,500,중소기업진흥공단 정보자료실,서울,영등포구,전문,공공,-,-,140757,영등포구 여의도동 ,03월 24일,http://lib.sbc.or.kr,02) 769-6626,02) 769-6960,영등포구 여의도동 24-3,126.927503,37.52457847,정좌표
research_lib_5.shp.csv,58,500,중앙대의과대학부속병원 도서실,서울,중구,전문,민간,-,0,100777,중구 필동 2가 ,Jan-82,-,02) 2260-2065,02) 2263-1376,중구 필동 2가 82-1,126.9937318,37.56026522,정좌표
research_lib_5.shp.csv,59,500,중앙대의료원용산병원 도서실,서울,용산구,전문,민간,-,-,100759,용산구 한강로3가 ,65-207,-,02) 748-9480,02) 749-9560,용산구 한강로3가 65-207,126.9652748,37.52575588,인근좌표
research_lib_5.shp.csv,60,500,중앙인사위원회 행정자료실,서울,중구,전문,공공,-,2009,135980,중구 무교동 ,96,-,02) 3703-3616,02) 3703-3626,중구 무교동 96,126.9782062,37.56880734,정좌표
research_lib_5.shp.csv,61,500,중앙일보 신문지원팀 자료실,서울,중구,전문,민간,-,2003,122701,중구 순화동 ,7 중앙일보 미디어문화본부,-,02) 751-9056,02) 751-9554,중구 순화동 7 중앙일보 미디어문화본부,126.9710546,37.56159342,정좌표
research_lib_5.shp.csv,62,500,지식재산전문도서관,서울,강남구,전문,공공,-,2003,135240,서울특별시 강남구 테헤란로,131 (한국지식재산센터) 3층 지식재산전문도서관,http://lib.kiip.re.kr,02-2189-2682,02-2189-2696,서울특별시 강남구 테헤란로131 (한국지식재산센터) 3층 지식재산전문도서관,127.0329376,37.50008222,정좌표
research_lib_5.shp.csv,63,500,질병관리본부 기술정보관리실,서울,은평구,전문,공공,-,0,135220,서울특별시 은평구 통일로 ,194,-,02) 380-2956,02) 354-6676,서울특별시 은평구 통일로 194,126.9375067,37.59835151,인근좌표
research_lib_5.shp.csv,64,500,컴퓨터프로그램보호위원회 디지털정보법률자료실,서울,강남구,전문,공공,-,1998,135702,강남구 개포동 ,14-4 서울강남우체국 6층,http://library.socop.or.kr/asp/socop/,02) 2660-0063,02) 2660-0066,강남구 개포동 14-4 서울강남우체국 6층,127.0780355,37.49364356,정좌표
research_lib_5.shp.csv,65,500,태화기독교사회복지관 노광석기념자료실,서울,강남구,전문,민간,-,1989,6579,강남구 수서동 ,741,-,02) 2040-1603,02) 451-2071,강남구 수서동 741,127.0933008,37.4848386,정좌표
research_lib_5.shp.csv,66,500,통계청 나라셈도서관,서울,강남구,전문,공공,-,1991,6578,서울특별시 강남구 언주로,721 (관세청)  별관4층,http://www.kostat.go.kr/lib/,02-3438-8502,02-3438-8501,서울특별시 강남구 언주로721 (관세청)  별관4층,127.0349808,37.51814555,정좌표
research_lib_5.shp.csv,67,500,통일부 북한자료센터,서울,서초구,전문,공공,-,-,100031,서울특별시 서초구 반포대로 201 반포동,국립중앙도서관 본관 5층 통일부 북한자료센터,http://unibook.unikorea.go.kr,02-730-6658,02-725-5752,서울특별시 서초구 반포대로 201 반포동국립중앙도서관 본관 5층 통일부 북한자료센터,127.0038078,37.49783174,정좌표
research_lib_5.shp.csv,68,500,통일연구원 자료실,서울,서초구,전문,공공,-,-,135090,서울특별시 서초구 반포대로 217 반포동,조당청빌딩 지하 1층,https://www.kinu.or.kr/lib,02-2023-8209,02-2023-8293,서울특별시 서초구 반포대로 217 반포동조당청빌딩 지하 1층,127.0037871,37.49882081,정좌표
research_lib_5.shp.csv,69,500,평화방송 조사자료부,서울,중구,전문,민간,-,-,135777,중구 저동 1가 ,2월 3일,-,02) 2270-2114,02) 2270-2278,중구 저동 1가 2-3,126.9883293,37.56419616,정좌표
research_lib_5.shp.csv,70,500,포스코경영연구소 정보센터,서울,강남구,전문,민간,-,0,4523,강남구 삼성동 ,147 포스리빌딩,-,02) 3457-8092,02) 564-5320,강남구 삼성동 147 포스리빌딩,127.0555587,37.51317089,정좌표
research_lib_5.shp.csv,71,500,포스코센터 정보자료실,서울,강남구,전문,민간,-,1978,3004,강남구 대치4동 ,892 포스코센터 동관15층,-,02) 3457-1551~2,02) 3457-1928,강남구 대치4동 892 포스코센터 동관15층,127.0561289,37.505781,정좌표
research_lib_5.shp.csv,72,500,하나은행 도서실,서울,중구,전문,민간,-,-,150868,서울특별시 중구 을지로 35 (을지로1가),서울특별시 중구 을지로1가 101-1 (주)KEB하나은행 본점 7층,-,02-3709-6221,,서울특별시 중구 을지로 35 (을지로1가)서울특별시 중구 을지로1가 101-1 (주)KEB하나은행 본점 7층,126.9818658,37.56649151,정좌표
research_lib_5.shp.csv,73,500,학산도서관,서울,종로구,전문,민간,-,0,135793,서울특별시 종로구 평창34길 11 평창동,학산도서관,http://www.haksan.or.kr,02-396-3916,02-396-3907,서울특별시 종로구 평창34길 11 평창동학산도서관,126.9758979,37.61350293,정좌표
research_lib_5.shp.csv,74,500,한국가정법률상담소 도서실,서울,영등포구,전문,민간,-,0,150977,영등포구 여의도동 ,11월 13일,-,02) 780-5688~9(112),02) 780-0485,영등포구 여의도동 11-13,126.9243584,37.53069417,정좌표
research_lib_5.shp.csv,75,500,한국감정원 도서관,서울,강남구,전문,공공,-,-,135701,강남구 삼성동 ,171-2,-,02) 2189-6694,02) 561-6136,강남구 삼성동 171-2,127.0665792,37.51113772,정좌표
research_lib_5.shp.csv,76,500,한국거래소 자료실,서울,영등포구,전문,민간,-,0,121270,영등포구 여의도동 ,한국거래소 본관1층,-,02) 3774-4136,02) 3774-4138,영등포구 여의도동 한국거래소 본관1층,126.9153568,37.53104751,정좌표
research_lib_5.shp.csv,77,500,한국건설산업연구원 자료정보실,서울,강남구,전문,공공,-,1970,121726,강남구 논현동 ,71-2 건설회관,-,02) 3441-0675,02) 3441-0808,강남구 논현동 71-2 건설회관,127.0340967,37.51734197,정좌표
research_lib_5.shp.csv,78,500,한국게임산업진흥원 게임도서관,서울,마포구,전문,공공,-,    ,150705,마포구 상암동 ,DMC 1602 문화컨텐츠센터(C3) 2층,-,02) 3153-2265~6,02) 3153-2298~9,마포구 상암동 DMC 1602 문화컨텐츠센터(C3) 2층,126.8896129,37.58050964,정좌표
research_lib_5.shp.csv,79,500,한국경영자총협회 자료실,서울,마포구,전문,민간,-,1974,6141,마포구 대흥동 ,276-1,-,02) 3270-7318,02) 706-1059,마포구 대흥동 276-1,126.941198,37.54799656,정좌표
research_lib_5.shp.csv,80,500,한국경제연구원 정보자료센터,서울,영등포구,전문,민간,-,2007,3310,서울 영등포구 여의도동 하나대투증권빌딩,27-3 하나대투증권빌딩 8층,-,02) 3771-0001,02) 3771-0144,서울 영등포구 여의도동 하나대투증권빌딩27-3 하나대투증권빌딩 8층,126.9217801,37.52256515,정좌표
research_lib_5.shp.csv,81,500,한국고등교육재단 도서관,서울,강남구,전문,민간,-,-,136791,서울특별시 강남구 테헤란로 211 (역삼동),한국고등교육재단 지하 3층,http://library.kfas.or.kr,02-554-3512,02-554-3511,서울특별시 강남구 테헤란로 211 (역삼동)한국고등교육재단 지하 3층,127.0392423,37.50188824,정좌표
research_lib_5.shp.csv,82,500,한국고전번역원 고전번역전문도서관,서울,은평구,전문,공공,-,-,130722,서울특별시 은평구 진관1로 85 진관동,한국고전번역원 1층 고전번역전문도서관,http://lib.itkc.or.kr,02-350-4937,,서울특별시 은평구 진관1로 85 진관동한국고전번역원 1층 고전번역전문도서관,126.9287019,37.63091403,정좌표
research_lib_5.shp.csv,83,500,한국과학기술연구원 자료실,서울,성북구,전문,공공,-,0,135847,성북구 하월곡동 ,Jan-39,ric.kist.re.kr,02) 958-6061,02) 958-6069,성북구 하월곡동 39-1,127.0453148,37.60106522,정좌표
research_lib_5.shp.csv,84,500,한국과학기술원 고등과학원 도서실,서울,동대문구,전문,공공,-,0,135010,동대문구 청량리2동 ,207-43,-,02) 958-3705,02) 958-3790,동대문구 청량리2동 207-43,128.2415782,37.6422444,정좌표
research_lib_5.shp.csv,85,500,한국과학문화재단 자료실,서울,강남구,전문,공공,-,1988,156706,강남구 대치3동 ,960-12,-,02) 2174-6655,02) 3452-1991,강남구 대치3동 960-12,127.0623557,37.49607082,인근좌표
research_lib_5.shp.csv,86,500,한국관세무역개발원 자료실,서울,강남구,전문,공공,-,1999,137040,강남구 논현동 ,62 -13 관우빌딩 4층,http://kctdi.libp.net,02) 3416-5055,02) 3416-5028,강남구 논현동 62 -13 관우빌딩 4층,127.0336613,37.5207739,정좌표
research_lib_5.shp.csv,87,500,한국광물자원공사 총무팀 도서실,서울,동작구,전문,공공,-,1998,100784,동작구 시흥대로,606,http://lib.kores.net,02) 840-5626,02) 841-5885,동작구 시흥대로606,126.9048348,37.48646474,정좌표
research_lib_5.shp.csv,88,500,한국교과서연구재단 교과서정보관,서울,서초구,전문,민간,-,2000,137900,서울 서초구 반포동,706-9  4층,www.ktrf.re.kr,02) 2651-1953,02) 2651-1982,서울 서초구 반포동706-9  4층,127.0210348,37.51064629,정좌표
research_lib_5.shp.csv,89,500,한국교육과정평가원 자료실,서울,중구,전문,공공,-,-,100031,서울 중구 정동 정동빌딩,335호 ,library.kice.re.kr,02) 3704-3705-6,02) 3704-3529,서울 중구 정동 정동빌딩335호 ,126.9718591,37.56320476,인근좌표
research_lib_5.shp.csv,90,500,한국교육방송공사 콘텐츠운영팀,서울,서초구,전문,공공,-,1979,130012,서초구 우면동 ,Jun-92,-,02) 526-2944,02) 526-2949,서초구 우면동 92-6,127.0221188,37.47089017,정좌표
research_lib_5.shp.csv,91,500,한국교회사연구소 도서실,서울,중구,전문,민간,-,2005,100210,중구 저동1가 ,2-3 평화빌딩,-,02) 756-1691,02) 2269-1692,중구 저동1가 2-3 평화빌딩,126.9883293,37.56419616,정좌표
research_lib_5.shp.csv,92,500,한국국방연구원 자료정보팀,서울,동대문구,전문,공공,-,0,110230,동대문구 청량리2동 ,산5-7,http://kida.re.kr,02) 961-1355,02) 961-1195,동대문구 청량리2동 산5-7,126.8024726,35.67255897,인근좌표
research_lib_5.shp.csv,93,500,한국국제교류재단 정보자료실,서울,중구,전문,공공,-,1953,150974,서울 중구 수하동,67 미래에셋 센터원 빌딩 서관 ,http://library.kfcenter.or.kr,02) 2151-6506,02) 2151-6590,서울 중구 수하동67 미래에셋 센터원 빌딩 서관 ,126.9851528,37.56741091,정좌표
research_lib_5.shp.csv,94,500,한국금융연수원 도서실,서울,종로구,전문,민간,-,-,100980,종로구 삼청동,01월 28일,http://kbilib.kbi.or.kr,02-3700-1536,02-3700-1540,종로구 삼청동28-1,126.9826516,37.58605097,정좌표
research_lib_5.shp.csv,95,500,한국금융투자협회 자료실,서울,영등포구,전문,민간,-,1982,137787,영등포구 여의도동 ,45-2 한국금융투자협회 b1층 증권도서관,-,02-2003-9263,02-784-6582,영등포구 여의도동 45-2 한국금융투자협회 b1층 증권도서관,126.9276092,37.51904404,정좌표
